time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-3.36031665567,-14.7044379939,25.0280295923,5.65622576659,0.270990182632,0.0,-3.14912225011,-11.6407389264,1.87659878827,-0.113098110775,0.144477933288,0.0,445.338002033797,445.1722178984647,445.2814037490741,445.565520801297
4.319999999999996,-3.55347499684,-15.4139898222,25.1333965989,5.65023448209,0.27965689694,0.0,-3.28989067976,-12.0117435954,1.63364897049,-0.0816347348041,0.144379846988,0.0,456.76580698233573,456.7768520831403,455.0246410928037,457.5285617233429
4.379999999999995,-3.75580612092,-16.1472809883,25.2255874045,5.64540187186,0.288256756367,0.0,-3.4548124601,-12.4318015651,1.43691773785,-0.0784470371266,0.141148821312,0.0,480.2207644059855,479.9930127261613,479.1331638639144,479.3708300645422
4.439999999999993,-3.96798586475,-16.9056604203,25.305172779,5.64087925,0.296721222436,0.0,-3.61816375678,-12.8481550608,1.21352380386,-0.0698554432136,0.140925418075,0.0,476.05287142599997,476.05283306490344,475.33965707711883,475.993770068151
4.499999999999992,-4.19101894145,-17.6910856029,25.3734393238,5.63674808676,0.304834603907,0.0,-3.81642846072,-13.3329167802,1.05882079118,-0.06692007776,0.120282006705,0.0,508.69732753411546,507.2305587529736,507.53693506217337,507.7447042418022
4.559999999999991,-4.42259627873,-18.4992163875,25.4232578209,5.63262801233,0.312353216221,0.0,-3.90343180143,-13.6068397045,0.601177945629,-0.0724130825121,0.133828177935,0.0,390.77732330845697,392.055125110313,391.8196764672094,391.30412684678
4.6199999999999894,-4.66165323794,-19.3281895537,25.4507072783,5.62841871956,0.320027378481,0.0,-4.06540726609,-14.0266519337,0.311379214317,-0.0659850678399,0.112150737848,0.0,466.744497993607,465.062778117959,467.3686707108246,467.86610888040326
4.679999999999988,-4.9095724867,-20.1809166631,25.4581188717,5.6245119383,0.326451698412,0.0,-4.19892236027,-14.3992286475,-0.0661244588527,-0.0634244017597,0.0942562687555,0.0,438.363701598717,436.88362033404775,436.51078393735355,436.72131131330815
4.739999999999987,-5.16644348919,-21.057915358,25.4445404262,5.62043535229,0.332066746256,0.0,-4.36356550682,-14.8354099646,-0.389029629417,-0.0789957018084,0.0922058264074,0.0,465.64637859375426,465.4928506760053,465.50750561767006,464.28356529356296
4.799999999999986,-5.43231362586,-21.9597604382,25.4090066353,5.61555143671,0.337542338985,0.0,-4.49903613891,-15.2279544091,-0.797547590057,-0.0866951286168,0.0892989642259,0.0,437.8708440186971,437.6359681861983,435.9425122745862,435.29284683757515
4.859999999999984,-5.70612352055,-22.8851202731,25.3479841368,5.61052675477,0.343050645472,0.0,-4.62824987745,-15.6194510933,-1.23868615001,-0.0784183406877,0.0963944181775,0.0,429.17649965697734,429.78597902575694,427.96639636577953,428.66459627452946
4.919999999999983,-5.98953505668,-23.8375149792,25.26394848,5.60535620012,0.348738127738,0.0,-4.81872610872,-16.1284287652,-1.56605730209,-0.109974982182,0.0913780706634,0.0,483.39323795986564,483.02175140260664,484.4249967337304,482.0392745717797
4.979999999999982,-6.2844430182,-24.8208893907,25.1597172758,5.59895596584,0.353939043762,0.0,-5.01134038066,-16.6521281396,-1.91228538948,-0.100772674014,0.0750845857148,0.0,486.3347889890869,485.11777113168216,485.48457583375836,486.1658842446125
5.0399999999999805,-6.58948131993,-25.8336250923,25.0310138745,5.59242725669,0.358718971135,0.0,-5.15668914702,-17.1079883565,-2.38094976115,-0.134158365033,0.087531142463,0.0,445.35950018679665,446.3818634996338,447.1479004185931,444.4073156127875
